,Movie_Name,Star1,Star2,Star3,Star4,Votes,Genre1,Genre2,Genre3,Gross_Collection,Popularity,Certification
1531,The Bounty Hunter,Jennifer Aniston,Gerard Butler,Gio Perez,Joel Marsh Garland,"130,998",Action,Romance,Romance,136333522,"4,729",PG-13
1532,Under Siege 2: Dark Territory,Steven Seagal,Eric Bogosian,Everett McGill,Katherine Heigl,"48,463",Action,Thriller,Thriller,104324083,"4,841",R
1533,Peninsula,Gang Dong-won,Lee Jung-hyun,Re Lee,Hae-hyo Kwon,"35,085",Action,Thriller,Thriller,42698327,"4,883",Not Rated
1534,Pompeii,Kit Harington,Emily Browning,Kiefer Sutherland,Adewale Akinnuoye-Agbaje,"113,626",Action,Drama,Drama,117831631,"4,979",PG-13
1535,Star Trek V: The Final Frontier,William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,"62,148",Action,Fantasy,Fantasy,52210049,N/A,PG
1536,Mortdecai,Johnny Depp,Gwyneth Paltrow,Ewan McGregor,Olivia Munn,"74,885",Action,Comedy,Comedy,47275717,N/A,R
1537,Collateral Damage,Arnold Schwarzenegger,John Leguizamo,Francesca Neri,Elias Koteas,"76,503",Action,Thriller,Thriller,78382433,N/A,R
1538,Lara Croft: Tomb Raider - The Cradle of Life,Angelina Jolie,Gerard Butler,Chris Barrie,Ciarán Hinds,"141,574",Action,Fantasy,Fantasy,160099222,N/A,PG-13
1539,Babylon A.D,Vin Diesel,Michelle Yeoh,Mélanie Thierry,Gérard Depardieu,"97,154",Action,Sci-Fi,Sci-Fi,72109200,N/A,PG-13
1540,Beverly Hills Ninja,Chris Farley,Nicollette Sheridan,Robin Shou,Nathaniel Parker,"42,747",Action,N/A,N/A,31480418,N/A,PG-13
1541,Cop Out,Bruce Willis,Tracy Morgan,Juan Carlos Hernández,Cory Fernandez,"89,301",Action,Crime,Crime,55611001,N/A,R
1542,Fighting,Channing Tatum,Terrence Howard,Luis Guzmán,Zulay Henao,"33,743",Action,Drama,Drama,32482728,N/A,PG-13
1543,Whiteout,Kate Beckinsale,Gabriel Macht,Tom Skerritt,Columbus Short,"39,658",Action,Mystery,Mystery,17976667,N/A,R
1544,Stolen,Nicolas Cage,Malin Akerman,Josh Lucas,Danny Huston,"45,751",Action,Thriller,Thriller,17415418,N/A,R
1545,The Man,Samuel L. Jackson,Eugene Levy,Miguel Ferrer,Luke Goss,"26,207",Action,Crime,Crime,13485145,N/A,PG-13
1546,Showtime,Robert De Niro,Eddie Murphy,Rene Russo,Rachael Harris,"64,169",Action,Crime,Crime,77885672,N/A,PG-13
1547,Taxi 4,Samy Naceri,Frédéric Diefenthal,Bernard Farcy,Emma Wiklund,"29,649",Action,Crime,Crime,65125001,N/A,Not Rated
1548,Gunjan Saxena: The Kargil Girl,Janhvi Kapoor,Pankaj Tripathi,Angad Bedi,Manav Vij,"35,153",Action,Drama,Drama,N/A,N/A,TV-14
1549,65,Adam Driver,Ariana Greenblatt,Chloe Coleman,Nika King,"46,147",Action,Drama,Drama,60226503,64,PG-13
1550,Gods of Egypt,Brenton Thwaites,Nikolaj Coster-Waldau,Gerard Butler,Chadwick Boseman,"121,137",Action,Drama,Drama,150680864,246,PG-13
1551,The Forever Purge,Ana de la Reguera,Tenoch Huerta,Josh Lucas,Leven Rambin,"38,126",Action,Horror,Horror,76994245,572,R
1552,Shotgun Wedding,Jennifer Lopez,Josh Duhamel,Lenny Kravitz,Jennifer Coolidge,"31,323",Action,Romance,Romance,8277788,899,R
1553,Wonder Woman 1984,Gal Gadot,Chris Pine,Kristen Wiig,Pedro Pascal,"278,531",Action,Fantasy,Fantasy,169601036,"1,186",PG-13
1554,Spiderhead,Chris Hemsworth,Miles Teller,Jurnee Smollett,Mark Paguio,"61,744",Action,Drama,Drama,N/A,"1,244",R
1555,The Mummy,Tom Cruise,Sofia Boutella,Annabelle Wallis,Russell Crowe,"196,414",Action,Fantasy,Fantasy,409231607,"1,273",PG-13
1556,Batman Forever,Val Kilmer,Tommy Lee Jones,Jim Carrey,Nicole Kidman,"258,723",Action,N/A,N/A,336567158,"1,345",PG-13
1557,Infinite,Mark Wahlberg,Chiwetel Ejiofor,Sophie Cookson,Dylan O'Brien,"55,443",Action,Thriller,Thriller,N/A,"1,422",PG-13
1558,Ava,Jessica Chastain,John Malkovich,Common,Geena Davis,"59,226",Action,Thriller,Thriller,3293783,"2,067",R
1559,Godzilla,Matthew Broderick,Jean Reno,Maria Pitillo,Hank Azaria,"197,544",Action,Thriller,Thriller,379014294,"2,359",PG-13
1560,Big Game,Samuel L. Jackson,Onni Tommila,Ray Stevenson,Victor Garber,"34,334",Action,Comedy,Comedy,7455398,"2,493",PG-13
1561,Snake Eyes,Henry Golding,Andrew Koji,Haruka Abe,Takehiro Hira,"41,744",Action,Crime,Crime,40064325,"2,889",PG-13
1562,Drive Angry,Nicolas Cage,Amber Heard,William Fichtner,Billy Burke,"101,479",Action,Fantasy,Fantasy,40909909,"3,770",R
1563,Maximum Overdrive,Emilio Estevez,Pat Hingle,Laura Harrington,Yeardley Smith,"33,979",Action,Horror,Horror,7433663,"3,845",R
1564,Æon Flux,Charlize Theron,Frances McDormand,Sophie Okonedo,Marton Csokas,"130,714",Action,Sci-Fi,Sci-Fi,53321673,"3,945",PG-13
1565,"Game Over, Man!",Adam Devine,Anders Holm,Blake Anderson,Chloe Bridges,"31,852",Action,N/A,N/A,N/A,"4,126",TV-MA
1566,Vampire Academy,Zoey Deutch,Lucy Fry,Danila Kozlovskiy,Gabriel Byrne,"55,880",Action,Drama,Drama,15642346,"4,492",PG-13
1567,Blackhat,Chris Hemsworth,Viola Davis,Tang Wei,Leehom Wang,"62,025",Action,Thriller,Thriller,19652057,"4,623",R
1568,Killers,Katherine Heigl,Ashton Kutcher,Tom Selleck,Catherine O'Hara,"93,815",Action,Romance,Romance,98159963,N/A,PG-13
1569,The Happytime Murders,Melissa McCarthy,Elizabeth Banks,Maya Rudolph,Leslie David Baker,"29,374",Action,Crime,Crime,27506452,N/A,R
1570,The Last Legion,Colin Firth,Ben Kingsley,Aishwarya Rai Bachchan,Peter Mullan,"36,476",Action,History,History,25303038,N/A,PG-13
1571,Season of the Witch,Nicolas Cage,Ron Perlman,Claire Foy,Stephen Campbell Moore,"96,116",Action,Fantasy,Fantasy,91627228,N/A,PG-13
1572,Outside the Wire,Anthony Mackie,Damson Idris,Enzo Cilenti,Emily Beecham,"44,008",Action,Fantasy,Fantasy,N/A,N/A,R
1573,The Man with the Iron Fists,Russell Crowe,Cung Le,Lucy Liu,RZA,"63,534",Action,N/A,N/A,20546518,N/A,R
1574,D3: The Mighty Ducks,Emilio Estevez,Jeffrey Nordling,David Selby,Heidi Kling,"27,817",Action,Drama,Drama,22955097,N/A,PG
1575,The Spy Next Door,Jackie Chan,Amber Valletta,Billy Ray Cyrus,Madeline Carroll,"45,496",Action,Family,Family,62574241,N/A,PG
1576,The Tuxedo,Jackie Chan,Jennifer Love Hewitt,Jason Isaacs,Debi Mazar,"86,159",Action,Sci-Fi,Sci-Fi,104391623,N/A,PG-13
1577,Pathfinder,Karl Urban,Clancy Brown,Moon Bloodgood,Russell Means,"45,398",Action,Drama,Drama,30984583,N/A,R
1578,Battle for the Planet of the Apes,Roddy McDowall,Claude Akins,Natalie Trundy,Severn Darden,"32,191",Action,N/A,N/A,8844595,N/A,G
1579,Bulletproof Monk,Chow Yun-Fat,Seann William Scott,Jaime King,Karel Roden,"51,282",Action,Fantasy,Fantasy,37713879,N/A,PG-13
1580,I Spy,Eddie Murphy,Owen Wilson,Famke Janssen,Malcolm McDowell,"52,478",Action,Comedy,Comedy,51386477,N/A,PG-13
1581,Killing Season,Robert De Niro,John Travolta,Milo Ventimiglia,Liz Olin,"38,140",Action,Thriller,Thriller,1071322,N/A,R
1582,Dhoom 3,Aamir Khan,Katrina Kaif,Abhishek Bachchan,Uday Chopra,"47,658",Action,Drama,Drama,88031955,N/A,Not Rated
1583,The Predator,Boyd Holbrook,Trevante Rhodes,Jacob Tremblay,Keegan-Michael Key,"137,973",Action,Horror,Horror,160542134,"1,263",R
1584,Masters of the Universe,Dolph Lundgren,Frank Langella,Meg Foster,Billy Barty,"42,441",Action,Fantasy,Fantasy,17336370,"1,522",PG
1585,Ghost Rider,Nicolas Cage,Eva Mendes,Sam Elliott,Matt Long,"245,160",Action,Thriller,Thriller,228738393,"1,662",PG-13
1586,Point Break,Edgar Ramírez,Luke Bracey,Ray Winstone,Teresa Palmer,"64,605",Action,Crime,Crime,133718711,"1,699",PG-13
1587,Jupiter Ascending,Channing Tatum,Mila Kunis,Eddie Redmayne,Sean Bean,"191,399",Action,Sci-Fi,Sci-Fi,183887723,"1,778",PG-13
1588,Geostorm,Gerard Butler,Jim Sturgess,Abbie Cornish,Alexandra Maria Lara,"112,614",Action,Thriller,Thriller,221600160,"1,827",PG-13
1589,Tank Girl,Lori Petty,Ice-T,Naomi Watts,Don Harvey,"33,219",Action,Sci-Fi,Sci-Fi,4064495,"2,267",R
1590,The New Mutants,Maisie Williams,Anya Taylor-Joy,Charlie Heaton,Alice Braga,"84,146",Action,Mystery,Mystery,49169594,"2,283",PG-13
1591,Daredevil,Ben Affleck,Jennifer Garner,Colin Farrell,Michael Clarke Duncan,"224,130",Action,N/A,N/A,179179718,"2,721",PG-13
1592,Robin Hood,Taron Egerton,Jamie Foxx,Ben Mendelsohn,Eve Hewson,"76,602",Action,Drama,Drama,86493046,"2,922",PG-13
1593,Max Payne,Mark Wahlberg,Mila Kunis,Beau Bridges,Ludacris,"128,143",Action,Drama,Drama,87066930,"3,572",PG-13
1594,Congo,Laura Linney,Tim Curry,Dylan Walsh,Ernie Hudson,"47,184",Action,Mystery,Mystery,152022101,"3,768",PG-13
1595,Resident Evil: Retribution,Milla Jovovich,Sienna Guillory,Michelle Rodriguez,Aryana Engineer,"146,151",Action,Sci-Fi,Sci-Fi,240159255,"3,947",R
1596,Spy Hard,Leslie Nielsen,Nicollette Sheridan,Charles Durning,Marcia Gay Harden,"39,142",Action,N/A,N/A,26960191,"3,955",PG-13
1597,The Karate Kid Part III,Ralph Macchio,Pat Morita,Robyn Lively,Thomas Ian Griffith,"66,323",Action,Family,Family,38956288,"4,726",PG
1598,Red Dawn,Chris Hemsworth,Isabel Lucas,Josh Hutcherson,Josh Peck,"78,775",Action,N/A,N/A,50950296,"4,990",PG-13
1599,Spy Kids 2: Island of Lost Dreams,Alexa PenaVega,Daryl Sabara,Antonio Banderas,Carla Gugino,"70,357",Action,Comedy,Comedy,119723358,N/A,PG
1600,Land of the Lost,Will Ferrell,Danny McBride,Anna Friel,Jorma Taccone,"73,247",Action,Comedy,Comedy,68777554,N/A,PG-13
1601,One for the Money,Katherine Heigl,Jason O'Mara,Daniel Sunjata,John Leguizamo,"43,323",Action,Crime,Crime,38084162,N/A,PG-13
1602,The Colony,Kevin Zegers,Laurence Fishburne,Bill Paxton,Charlotte Sullivan,"46,249",Action,Sci-Fi,Sci-Fi,557865,N/A,Not Rated
1603,Bangkok Dangerous,Nicolas Cage,Charlie Yeung,Shahkrit Yamnarm,Panward Hemmanee,"57,548",Action,Thriller,Thriller,42487390,N/A,R
1604,Hollywood Homicide,Harrison Ford,Josh Hartnett,Isaiah Washington,Lena Olin,"38,332",Action,Crime,Crime,51142659,N/A,PG-13
1605,Universal Soldier: Regeneration,Dolph Lundgren,Jean-Claude Van Damme,Andrei Arlovski,Mike Pyle,"26,059",Action,Sci-Fi,Sci-Fi,844447,N/A,R
1606,The Way to Paradise,Enzo Zelocchi,Jennifer Lyons,Bryson Jones Allman,Brandi Maclaren,"32,346",Action,Thriller,Thriller,N/A,N/A,N/A
1607,F9: The Fast Saga,Vin Diesel,Michelle Rodriguez,Jordana Brewster,Tyrese Gibson,"146,860",Action,Thriller,Thriller,726229501,30,PG-13
1608,Transformers: The Last Knight,Mark Wahlberg,Anthony Hopkins,Josh Duhamel,Laura Haddock,"158,237",Action,Sci-Fi,Sci-Fi,605425157,632,PG-13
1609,Morbius,Jared Leto,Matt Smith,Adria Arjona,Jared Harris,"137,053",Action,Horror,Horror,167460961,954,PG-13
1610,The Covenant,Steven Strait,Sebastian Stan,Toby Hemingway,Taylor Kitsch,"50,764",Action,Fantasy,Fantasy,37598767,"1,098",PG-13
1611,Resident Evil: Welcome to Raccoon City,Kaya Scodelario,Robbie Amell,Hannah John-Kamen,Tom Hopper,"58,181",Action,Sci-Fi,Sci-Fi,41914915,"1,572",R
1612,The Mummy: Tomb of the Dragon Emperor,Brendan Fraser,Jet Li,Maria Bello,Michelle Yeoh,"165,915",Action,Fantasy,Fantasy,403449830,"1,679",PG-13
1613,xXx: Return of Xander Cage,Vin Diesel,Donnie Yen,Deepika Padukone,Kris Wu,"94,487",Action,Thriller,Thriller,346118277,"1,805",PG-13
1614,Legion,Paul Bettany,Dennis Quaid,Charles S. Dutton,Lucas Black,"107,909",Action,Horror,Horror,67918658,"1,955",R
1615,Hellboy,David Harbour,Milla Jovovich,Ian McShane,Sasha Lane,"93,965",Action,Fantasy,Fantasy,55065289,"1,970",R
1616,Spawn,Michael Jai White,John Leguizamo,Martin Sheen,Theresa Randle,"70,261",Action,Horror,Horror,87840042,"2,167",PG-13
1617,Monster Hunter,Milla Jovovich,Tony Jaa,Ron Perlman,T.I.,"63,752",Action,Fantasy,Fantasy,42145959,"2,452",PG-13
1618,Independence Day: Resurgence,Liam Hemsworth,Jeff Goldblum,Bill Pullman,Maika Monroe,"183,744",Action,Sci-Fi,Sci-Fi,389681935,"2,532",PG-13
1619,The Bad Batch,Suki Waterhouse,Jason Momoa,Jayda Fink,Keanu Reeves,"33,598",Action,Mystery,Mystery,201890,"2,616",R
1620,The 5th Wave,Chloë Grace Moretz,Matthew Zuk,Gabriela Lopez,Bailey Anne Borders,"113,338",Action,Sci-Fi,Sci-Fi,109906372,"2,841",PG-13
1621,Mighty Morphin Power Rangers,Karan Ashley,Johnny Yong Bosch,Steve Cardenas,Jason David Frank,"29,006",Action,Family,Family,66433194,"2,980",PG
1622,The Transporter Refueled,Ed Skrein,Loan Chabanol,Ray Stevenson,Lenn Kudrjawizki,"43,342",Action,N/A,N/A,72629670,"3,082",PG-13
1623,Doom,Karl Urban,Rosamund Pike,Dwayne Johnson,Deobia Oparei,"115,990",Action,Sci-Fi,Sci-Fi,58072119,"3,592",R
1624,Lost in Space,Gary Oldman,William Hurt,Matt LeBlanc,Mimi Rogers,"73,693",Action,Family,Family,136159423,"3,693",PG-13
1625,Big Momma's House,Martin Lawrence,Nia Long,Paul Giamatti,Jascha Washington,"88,130",Action,Crime,Crime,173959438,"3,830",PG-13
1626,A Good Day to Die Hard,Bruce Willis,Jai Courtney,Sebastian Koch,Mary Elizabeth Winstead,"210,842",Action,N/A,N/A,304654182,"4,694",R
1627,The First Purge,Y'lan Noel,Lex Scott Davis,Joivan Wade,Steve Harris,"66,432",Action,Sci-Fi,Sci-Fi,137056262,N/A,R
1628,Paul Blart: Mall Cop,Kevin James,Keir O'Donnell,Jayma Mays,Raini Rodriguez,"113,610",Action,Crime,Crime,183348429,N/A,PG
1629,The Medallion,Jackie Chan,Lee Evans,Claire Forlani,Julian Sands,"42,769",Action,Fantasy,Fantasy,34268701,N/A,PG-13
1630,Mutant Chronicles,Thomas Jane,Ron Perlman,Devon Aoki,Sean Pertwee,"26,788",Action,Mystery,Mystery,2131057,N/A,R
1631,Beast,Joseph Vijay,Pooja Hegde,K. Selvaraghavan,Shine Tom Chacko,"34,426",Action,N/A,N/A,18911959,N/A,UA
1632,Bachchhan Paandey,Akshay Kumar,Kriti Sanon,Jacqueline Fernandez,Pankaj Tripathi,"36,166",Action,Crime,Crime,7387882,N/A,UA
1633,Moonfall,Halle Berry,Patrick Wilson,John Bradley,Charlie Plummer,"88,368",Action,Sci-Fi,Sci-Fi,67295363,705,PG-13
1634,Conan the Barbarian,Jason Momoa,Ron Perlman,Rose McGowan,Stephen Lang,"100,796",Action,Fantasy,Fantasy,63523283,"1,703",R
1635,Red Sonja,Arnold Schwarzenegger,Brigitte Nielsen,Sandahl Bergman,Paul L. Smith,"43,370",Action,Fantasy,Fantasy,6951415,"1,749",PG-13
1636,"I, Frankenstein",Aaron Eckhart,Bill Nighy,Miranda Otto,Virginie Le Brun,"82,553",Action,Sci-Fi,Sci-Fi,76801179,"3,353",PG-13
1637,Eragon,Ed Speleers,Sienna Guillory,Jeremy Irons,John Malkovich,"128,315",Action,Family,Family,250425512,"3,437",PG
1638,"10,000 BC",Camilla Belle,Steven Strait,Marco Khan,Cliff Curtis,"133,381",Action,Drama,Drama,269784201,"4,633",PG-13
1639,Miss Congeniality 2: Armed & Fabulous,Sandra Bullock,Regina King,William Shatner,Enrique Murciano,"77,650",Action,Crime,Crime,101393569,N/A,PG-13
1640,Agent Cody Banks,Frankie Muniz,Hilary Duff,Andrew Francis,Angie Harmon,"35,974",Action,Comedy,Comedy,58795814,N/A,PG
1641,G-Force,Will Arnett,Penélope Cruz,Zach Galifianakis,Bill Nighy,"48,275",Animation,Adventure,Adventure,292817898,N/A,PG
1642,Stealth,Josh Lucas,Jessica Biel,Jamie Foxx,Sam Shepard,"55,183",Action,Sci-Fi,Sci-Fi,79268322,N/A,PG-13
1643,Abduction,Taylor Lautner,Lily Collins,Alfred Molina,Jake Andolina,"81,882",Action,Thriller,Thriller,82087155,N/A,PG-13
1644,Cats & Dogs,Alec Baldwin,Tobey Maguire,Jeff Goldblum,Elizabeth Perkins,"61,051",Action,Comedy,Comedy,200687492,N/A,PG
1645,Hot Pursuit,Reese Witherspoon,Sofía Vergara,Matthew Del Negro,Michael Mosley,"52,579",Action,Crime,Crime,51380201,N/A,PG-13
1646,Get Carter,Sylvester Stallone,Rachael Leigh Cook,Miranda Richardson,Rhona Mitra,"35,552",Action,Drama,Drama,19412993,N/A,R
1647,Stormbreaker,Alex Pettyfer,Mickey Rourke,Sophie Okonedo,Sarah Bolger,"25,166",Action,Family,Family,23937870,N/A,PG
1648,Alex Cross,Tyler Perry,Matthew Fox,Rachel Nichols,Edward Burns,"34,785",Action,Mystery,Mystery,34618867,N/A,PG-13
1649,Charlie's Angels,Kristen Stewart,Naomi Scott,Ella Balinska,Elizabeth Banks,"76,578",Action,Comedy,Comedy,73279888,"2,231",PG-13
1650,The Twilight Saga: Eclipse,Kristen Stewart,Robert Pattinson,Taylor Lautner,Xavier Samuel,"252,018",Action,Drama,Drama,698509825,"2,371",PG-13
1651,How It Ends,Theo James,Kat Graham,Nancy Sorel,Nicole Ari Parker,"55,644",Action,Horror,Horror,N/A,"2,407",TV-MA
1652,Superman III,Christopher Reeve,Richard Pryor,Margot Kidder,Jackie Cooper,"72,489",Action,Comedy,Comedy,59950623,"3,547",PG
1653,Cyborg,Jean-Claude Van Damme,Deborah Richter,Vincent Klyn,Alex Daniels,"32,687",Action,Thriller,Thriller,10166459,"4,262",R
1654,Shadow in the Cloud,Chloë Grace Moretz,Nick Robinson,Beulah Koale,Taylor John Smith,"28,624",Action,War,War,1054290,"4,656",R
1655,See No Evil,Glenn Jacobs,Christina Vidal,Michael J. Pagan,Samantha Noble,"28,038",Action,Thriller,Thriller,18707966,N/A,R
1656,The Phantom,Billy Zane,Kristy Swanson,Treat Williams,Catherine Zeta-Jones,"34,894",Action,Comedy,Comedy,17323326,N/A,PG
1657,Virus,Jamie Lee Curtis,Donald Sutherland,William Baldwin,Joanna Pacula,"28,978",Action,Sci-Fi,Sci-Fi,30657854,N/A,R
1658,Dilwale,Shah Rukh Khan,Kajol,Varun Dhawan,Kriti Sanon,"36,504",Action,Drama,Drama,31994323,N/A,Not Rated
1659,The Darkest Hour,Emile Hirsch,Olivia Thirlby,Max Minghella,Rachael Taylor,"62,362",Action,Horror,Horror,64626786,"3,389",PG-13
1660,Charlie's Angels: Full Throttle,Drew Barrymore,Lucy Liu,Cameron Diaz,Bernie Mac,"130,367",Action,Comedy,Comedy,259175788,"3,644",PG-13
1661,Wild Wild West,Will Smith,Kevin Kline,Kenneth Branagh,Salma Hayek,"163,869",Action,Sci-Fi,Sci-Fi,222104681,"4,131",PG-13
1662,The Cold Light of Day,Henry Cavill,Bruce Willis,Sigourney Weaver,Verónica Echegui,"38,491",Action,N/A,N/A,16863583,"4,524",PG-13
1663,Dracula 2000,Gerard Butler,Justine Waddell,Jonny Lee Miller,Christopher Plummer,"35,104",Action,Horror,Horror,47053625,"4,696",R
1664,Ghosts of Mars,Natasha Henstridge,Ice Cube,Pam Grier,Jason Statham,"56,158",Action,Sci-Fi,Sci-Fi,14010832,N/A,R
1665,Blues Brothers 2000,Dan Aykroyd,John Goodman,Walter Levine,Tom Davis,"34,069",Action,Crime,Crime,14051384,N/A,PG-13
1666,Happy New Year,Shah Rukh Khan,Deepika Padukone,Abhishek Bachchan,Boman Irani,"38,928",Action,Crime,Crime,3086192,N/A,Not Rated
1667,Anaconda,Jon Voight,Jennifer Lopez,Eric Stoltz,Ice Cube,"107,833",Action,Horror,Horror,136885767,"2,342",PG-13
1668,The Ridiculous 6,Adam Sandler,Terry Crews,Jorge Garcia,Taylor Lautner,"51,413",Action,Comedy,Comedy,N/A,"3,254",TV-14
1669,After Earth,Jaden Smith,David Denman,Will Smith,Sophie Okonedo,"205,107",Action,Sci-Fi,Sci-Fi,243611982,"3,420",PG-13
1670,DOA: Dead or Alive,Jaime Pressly,Devon Aoki,Sarah Carter,Holly Valance,"45,580",Action,Mystery,Mystery,7563172,"4,396",PG-13
1671,Crocodile Dundee in Los Angeles,Paul Hogan,Linda Kozlowski,Jere Burns,Jonathan Banks,"25,607",Action,Comedy,Comedy,39438674,N/A,PG
1672,Tekken,Jonathan Patrick Foo,Kelly Overton,Cary-Hiroyuki Tagawa,Ian Anthony Dale,"27,986",Action,Drama,Drama,1697207,N/A,R
1673,Teenage Mutant Ninja Turtles III,Elias Koteas,Paige Turco,Stuart Wilson,Sab Shimono,"34,606",Action,Comedy,Comedy,42273609,N/A,PG
1674,Double Team,Jean-Claude Van Damme,Dennis Rodman,Mickey Rourke,Paul Freeman,"35,543",Action,Sci-Fi,Sci-Fi,11438337,N/A,R
1675,Godsend,Robert De Niro,Greg Kinnear,Rebecca Romijn,Cameron Bright,"26,074",Action,Fantasy,Fantasy,30120671,N/A,PG-13
1676,Howard the Duck,Lea Thompson,Jeffrey Jones,Tim Robbins,Ed Gale,"48,992",Action,Comedy,Comedy,37962774,"1,249",PG
1677,Zoolander 2,Ben Stiller,Owen Wilson,Penélope Cruz,Will Ferrell,"73,034",Action,Comedy,Comedy,56722693,"2,967",PG-13
1678,Elektra,Jennifer Garner,Goran Visnjic,Will Yun Lee,Kirsten Zien,"95,283",Action,Crime,Crime,56995646,"4,784",PG-13
1679,The Spirit,Gabriel Macht,Samuel L. Jackson,Scarlett Johansson,Jaime King,"62,063",Action,Fantasy,Fantasy,39164441,N/A,PG-13
1680,The Marine,John Cena,Kelly Carlson,Robert Patrick,Anthony Ray Parker,"34,745",Action,Drama,Drama,22165608,N/A,PG-13
1681,Jonah Hex,Josh Brolin,Megan Fox,John Malkovich,Michael Fassbender,"60,192",Action,Fantasy,Fantasy,10903312,N/A,PG-13
1682,Anacondas: The Hunt for the Blood Orchid,Morris Chestnut,KaDee Strickland,Eugene Byrd,Johnny Messner,"32,684",Action,Horror,Horror,70992898,N/A,PG-13
1683,Ra.One,Shah Rukh Khan,Arjun Rampal,Kareena Kapoor,Shahana Goswami,"44,397",Action,Sci-Fi,Sci-Fi,35911689,N/A,Not Rated
1684,Shamshera,Ranbir Kapoor,Sanjay Dutt,Vaani Kapoor,Saurabh Shukla,"56,716",Action,Drama,Drama,608342,N/A,UA
1685,Bharat,Salman Khan,Katrina Kaif,Sunil Grover,Tabu,"31,683",Action,Drama,Drama,35261263,N/A,Not Rated
1686,Bodyguard,Salman Khan,Kareena Kapoor,Raj Babbar,Hazel Keech,"26,895",Action,Drama,Drama,31516209,N/A,Not Rated
1687,Interceptor,Elsa Pataky,Luke Bracey,Aaron Glenane,Mayen Mehta,"25,609",Action,Drama,Drama,N/A,"2,508",TV-MA
1688,Superhero Movie,Drake Bell,Leslie Nielsen,Sara Paxton,Christopher McDonald,"72,152",Action,Sci-Fi,Sci-Fi,71571300,"2,648",PG-13
1689,Aliens vs,Reiko Aylesworth,Steven Pasquale,Shareeka Epps,John Ortiz,"129,316",Action,Horror,Horror,130290885,"3,667",R
1690,Shehzada,Kartik Aaryan,Kriti Sanon,Paresh Rawal,Manisha Koirala,"29,899",Action,Drama,Drama,511376,"3,728",UA
1691,Driven,Sylvester Stallone,Kip Pardue,Til Schweiger,Burt Reynolds,"42,192",Action,Sport,Sport,54744738,N/A,PG-13
1692,Snatched,Amy Schumer,Goldie Hawn,Kim Caramele,Raven Goodwin,"36,454",Action,Comedy,Comedy,60845711,N/A,R
1693,Thunder Force,Melissa McCarthy,Octavia Spencer,Jason Bateman,Bobby Cannavale,"43,742",Action,Comedy,Comedy,N/A,"3,673",PG-13
1694,Taxi,Queen Latifah,Jimmy Fallon,Gisele Bündchen,Henry Simmons,"43,700",Action,Crime,Crime,71255003,"4,815",PG-13
1695,Home Alone 3,Alex D. Linz,Olek Krupa,Rya Kihlstedt,Lenny von Dohlen,"121,350",Action,Crime,Crime,79082515,N/A,PG
1696,Species II,Natasha Henstridge,Michael Madsen,Marg Helgenberger,Mykelti Williamson,"30,229",Action,Sci-Fi,Sci-Fi,19221939,N/A,R
1697,xXx: State of the Union,Ice Cube,Samuel L. Jackson,Willem Dafoe,Scott Speedman,"72,120",Action,Crime,Crime,71410636,N/A,PG-13
1698,Kangaroo Jack,Anthony Anderson,Jerry O'Connell,Estella Warren,Christopher Walken,"32,737",Action,Comedy,Comedy,88929111,N/A,PG
1699,Skyline,Eric Balfour,Donald Faison,Scottie Thompson,Brittany Daniel,"90,904",Action,Thriller,Thriller,66984887,N/A,PG-13
1700,The Next Karate Kid,Pat Morita,Hilary Swank,Michael Ironside,Constance Towers,"32,408",Action,Family,Family,15876353,N/A,PG
1701,Jason X,Kane Hodder,Lexa Doig,Jeff Geddis,David Cronenberg,"58,697",Action,Sci-Fi,Sci-Fi,17077882,"3,847",R
1702,Cell,John Cusack,Samuel L. Jackson,Isabelle Fuhrman,Clark Sarullo,"29,135",Action,Horror,Horror,1323012,N/A,R
